company,type_name,os,gpu_company,cpu_model,screen_type,touchscreen,ips_panel,ppi,ssd,hdd,flash_storage,hybrid,ram,weight,cpu_freq,price
Asus,Notebook,Windows,Intel,Intel Core i3,Full HD,0,0,157.3505121487356,256,0,0,0,4,2.0,2.4,10.620668592170619
Lenovo,Notebook,Windows,Intel,Intel Core i7,Full HD,0,0,141.21199808219862,0,0,0,1024,4,2.32,2.5,10.690967162330788
Lenovo,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,512,0,0,0,16,3.31,2.6,11.149527975270669
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,128,1024,0,0,16,1.91,2.6,11.650362968799623
HP,Notebook,Windows,Intel,Intel Core i3,Standard,0,0,100.45466986113651,0,500,0,0,4,2.07,2.3,10.452562263733816
Lenovo,2 in 1 Convertible,Windows,Intel,Intel Core i5,Standard,1,1,202.37276851499232,256,0,0,0,8,1.36,2.3,11.376188941396757
Lenovo,Ultrabook,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,256,0,0,0,6,1.54,2.7,10.698220633849886
Dell,Notebook,Other/Linux/No,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,256,0,0,0,8,1.98,2.7,10.77241410304393
Acer,Notebook,Windows,Intel,Intel Other,Standard,0,0,100.45466986113651,0,500,0,0,4,2.1,2.0,9.783746350923579
HP,Notebook,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,0,1024,0,0,6,2.18,2.6,10.658952039160935
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,256,1024,0,0,8,2.591,2.6,10.787936678554125
Dell,2 in 1 Convertible,Windows,Intel,Intel Core i7,Full HD,1,0,141.21199808219862,512,0,0,0,16,2.09,2.7,11.047996935591241
Acer,Notebook,Windows,Nvidia,Intel Core i5,Full HD,0,0,141.21199808219862,256,0,0,0,4,2.23,2.5,10.513714974009698
Dell,Ultrabook,Other/Linux/No,Intel,Intel Core i5,Quad HD+,1,0,202.37276851499232,256,0,0,0,8,1.23,2.4,10.977738840291302
Acer,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,256,1024,0,0,16,3.4999999999999996,2.8,11.838452304395359
Lenovo,Gaming,Windows,Nvidia,Intel Core i5,Full HD,0,1,141.21199808219862,0,1024,0,0,8,2.4,2.5,10.683660693312701
Samsung,2 in 1 Convertible,Other/Linux/No,ARM,Samsung,Standard,1,1,202.37276851499232,0,0,32,0,4,1.15,2.0,10.466326711254153
HP,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,100.45466986113651,0,500,0,0,4,1.86,2.5,10.159756354282166
Apple,Ultrabook,Mac,Intel,Intel Other,Standard,0,1,202.37276851499232,0,0,256,0,8,0.92,1.1,11.034341126511256
Dell,2 in 1 Convertible,Windows,Intel,Intel Core i5,Full HD,1,1,165.6321180513006,256,0,0,0,8,1.6,2.5,11.0648242177762
HP,Notebook,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,128,1024,0,0,12,2.21,2.8,11.166257427370521
Lenovo,Notebook,Other/Linux/No,AMD,Intel Core i3,Standard,0,0,100.45466986113651,0,1024,0,0,4,1.9,2.0,9.88369292520795
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,512,1024,0,0,16,3.4999999999999996,2.6,11.648792876975632
Acer,Notebook,Other/Linux/No,Intel,Intel Other,Standard,0,0,100.45466986113651,0,1024,0,0,4,2.1,2.0,9.581421053222517
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,127.33567457123111,256,1024,0,0,16,2.43,2.8,11.600624938500458
Dell,Notebook,Windows,AMD,Intel Core i3,Standard,0,0,100.45466986113651,128,0,0,0,4,2.3,2.0,10.188215265161473
Lenovo,Notebook,Other/Linux/No,Nvidia,Intel Core i7,Standard,0,0,100.45466986113651,0,500,0,0,8,2.2,2.5,10.41971854096067
Dell,2 in 1 Convertible,Windows,Intel,Intel Core i7,Full HD,1,0,141.21199808219862,512,0,0,0,16,2.0,1.8,11.134092550662734
Dell,Ultrabook,Windows,Intel,Intel Core i7,Quad HD+,1,0,202.37276851499232,512,0,0,0,16,1.2,2.7,11.869137301691365
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,0,1024,0,0,8,2.2,2.6,11.039475905320193
Dell,Notebook,Windows,AMD,Intel Core i5,Full HD,0,0,141.21199808219862,256,0,0,0,8,2.36,2.5,10.765681062689998
HP,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,100.45466986113651,256,0,0,0,8,1.91,2.5,10.336892029333534
Lenovo,Notebook,Windows,AMD,AMD,Standard,0,0,100.45466986113651,0,500,0,0,4,2.2,2.2,9.676084944301534
Acer,Notebook,Windows,Nvidia,Intel Core i3,Standard,0,0,106.11306214269258,0,1024,0,0,8,3.3,2.0,10.41971854096067
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,256,1024,0,0,16,2.2,2.8,11.779005892864248
Apple,Ultrabook,Mac,Intel,Intel Other,Standard,0,1,202.37276851499232,0,0,512,0,8,0.92,1.2,11.129407741344888
Asus,Notebook,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,128,1024,0,0,16,2.2,2.8,11.442374237019193
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,256,1024,0,0,16,2.43,2.6,11.550635422121516
Dell,2 in 1 Convertible,Windows,Intel,Intel Core i5,Full HD,1,1,141.21199808219862,256,0,0,0,8,2.191,2.5,10.882339852663634
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,127.33567457123111,256,1024,0,0,16,2.9,2.8,11.550645051997243
Acer,Netbook,Other/Linux/No,Intel,Intel Other,Standard,0,0,135.0942111925629,32,0,0,0,2,1.3,1.5,9.134754385019587
Acer,Notebook,Windows,Nvidia,Intel Core i3,Standard,0,0,106.11306214269258,0,1024,0,0,4,3.3,2.0,10.36916935613284
Lenovo,Notebook,Other/Linux/No,Intel,Intel Core i5,Standard,0,0,106.11306214269258,0,1024,0,0,8,2.8,2.5,10.265314203614462
Lenovo,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,128,1024,0,0,8,2.6,2.6,11.123919164525333
Acer,2 in 1 Convertible,Windows,Intel,Intel Core i7,Full HD,1,1,157.3505121487356,256,0,0,0,8,1.2,1.3,11.022229212499404
Lenovo,Notebook,Windows,Intel,Intel Core i7,Full HD,0,1,141.21199808219862,256,0,0,0,8,2.3,2.6,11.307941034271929
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,128,1024,0,0,8,2.2,2.6,11.27273747904676
HP,Notebook,Windows,AMD,AMD,Full HD,0,0,141.21199808219862,0,1024,0,0,6,2.1,2.7,10.246580679751457
Dell,Ultrabook,Windows,Intel,Intel Core i5,Full HD,1,0,176.23257360658386,256,0,0,0,8,1.26,2.4,11.421785577396818
Dell,2 in 1 Convertible,Windows,Intel,Intel Core i3,Full HD,1,0,146.86047800548656,0,500,0,0,4,2.08,2.4,10.208063614530875
Asus,Notebook,Windows,Intel,Intel Other,Standard,0,0,100.45466986113651,0,1024,0,0,4,2.65,1.6,9.708992194810465
Dell,Ultrabook,Windows,Intel,Intel Core i7,Quad HD+,1,0,202.37276851499232,256,0,0,0,8,1.29,2.7,11.273347607192594
Dell,Notebook,Other/Linux/No,Intel,Intel Core i5,Standard,0,0,100.45466986113651,0,1024,0,0,4,2.18,2.5,10.233007103729488
Lenovo,Gaming,Windows,Nvidia,Intel Core i7,Full HD,1,1,141.21199808219862,128,1024,0,0,16,2.6,2.6,10.911919812973826
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,128,1024,0,0,8,2.2,2.8,11.022229212499404
Lenovo,Netbook,Windows,Intel,Intel Core i7,Full HD,1,1,176.23257360658386,512,0,0,0,16,1.3,2.5,11.38410296807344
Razer,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,157.3505121487356,1024,0,0,0,16,1.95,2.8,12.13580038454482
Dell,Notebook,Windows,Intel,Intel Core i3,Standard,1,0,100.45466986113651,0,1024,0,0,8,2.3,2.4,10.126231023828998
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,127.33567457123111,256,1024,0,0,16,2.7,2.8,11.352075729827407
Apple,Ultrabook,Mac,Intel,Intel Core i5,Standard,0,0,135.0942111925629,0,0,256,0,4,1.08,1.6,10.841481066053516
HP,Notebook,Windows,Intel,Intel Core i3,Full HD,0,0,141.21199808219862,0,1024,0,0,4,2.1,2.0,10.145217305326018
HP,Ultrabook,Windows,Intel,Intel Core i7,Standard,0,0,202.37276851499232,256,0,0,0,8,1.54,2.5,11.670962867410054
Dell,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,100.45466986113651,0,500,0,0,4,2.24,2.3,10.578165216812412
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,128,1024,0,0,8,2.3,2.6,11.039475905320193
Lenovo,Notebook,Windows,Intel,Intel Core i7,Full HD,0,1,165.6321180513006,512,0,0,0,16,1.4,2.7,11.288130550906788
Lenovo,Notebook,Windows,AMD,AMD,Full HD,0,0,141.21199808219862,256,0,0,0,6,2.2,3.6,10.368478639958319
Asus,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,165.6321180513006,256,0,0,0,8,1.45,2.5,11.130185180967455
Acer,Notebook,Other/Linux/No,Intel,Intel Core i3,Standard,0,0,100.45466986113651,0,500,0,0,4,2.4,2.0,9.866719828343914
Dell,2 in 1 Convertible,Windows,Nvidia,Intel Core i7,Full HD,1,0,127.33567457123111,512,0,0,0,16,2.77,2.7,11.47056061419246
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,157.3505121487356,256,0,0,0,4,1.54,2.3,10.978626485018596
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,256,1024,0,0,16,2.5,2.8,11.353331664871686
Dell,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,111.93520355955211,0,500,0,0,4,1.6,2.5,10.74980636238115
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,256,1024,0,0,16,2.34,2.6,11.727044416809726
Lenovo,Notebook,Other/Linux/No,Intel,Intel Core i5,Full HD,0,1,141.21199808219862,256,0,0,0,8,2.3,2.5,10.326465085728923
Dell,2 in 1 Convertible,Windows,Intel,Intel Core i5,Quad HD+,1,0,202.37276851499232,256,0,0,0,8,1.24,1.2,11.478313316052532
Dell,Notebook,Other/Linux/No,Intel,Intel Other,Standard,0,0,100.45466986113651,0,500,0,0,4,2.2,1.6,9.756378687497916
HP,Notebook,Windows,AMD,AMD,Standard,0,0,100.45466986113651,0,500,0,0,4,1.86,2.5,9.964582651895938
Lenovo,Notebook,Windows,Nvidia,Intel Core i3,Full HD,0,0,141.21199808219862,128,0,0,0,6,2.4,2.3,10.31946389026994
Lenovo,Notebook,Windows,Intel,Intel Core i5,Full HD,0,1,157.3505121487356,256,0,0,0,8,1.9,2.3,10.952857074625786
Dell,Notebook,Windows,Intel,Intel Other,Standard,0,0,100.45466986113651,0,500,0,0,4,2.2,1.6,10.071414333212408
Asus,Notebook,Windows,Intel,Intel Other,Standard,0,0,100.45466986113651,0,1024,0,0,4,2.0,1.1,9.801620926132557
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,128,1024,0,0,16,3.4999999999999996,2.6,11.525180069637228
Dell,Notebook,Windows,Intel,Intel Core i3,Standard,0,0,100.45466986113651,0,500,0,0,4,2.29,2.0,10.169997059755108
Lenovo,Notebook,Windows,AMD,Intel Core i7,Full HD,0,0,141.21199808219862,0,0,0,1024,8,2.32,2.5,10.77241410304393
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,128,1024,0,0,8,2.4,2.6,11.08953057469608
Lenovo,2 in 1 Convertible,Windows,Intel,Intel Core i5,Full HD,1,0,157.3505121487356,128,0,0,0,4,1.8,2.3,10.700634323114558
Asus,Ultrabook,Windows,Intel,Intel Other,Full HD,0,1,165.6321180513006,512,0,0,0,8,1.2,0.9,10.567257414385397
Dell,Notebook,Windows,Intel,Intel Core i3,Standard,0,0,100.45466986113651,0,1024,0,0,6,2.3,2.4,10.10467175249591
Acer,Notebook,Other/Linux/No,Intel,Intel Other,Standard,0,0,100.45466986113651,0,500,0,0,4,2.4,1.6,9.642057851228413
Dell,Notebook,Windows,Intel,Intel Other,Standard,0,0,100.45466986113651,0,500,0,0,2,2.2,1.6,9.913140809564267
Lenovo,Notebook,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,0,1024,0,0,8,2.6,2.6,10.776870783399007
HP,Notebook,Windows,AMD,AMD,Full HD,0,0,141.21199808219862,0,0,0,1024,6,2.04,2.9,10.28547930445865
Dell,Notebook,Other/Linux/No,AMD,Intel Core i7,Standard,0,0,100.45466986113651,0,1024,0,0,8,2.3,2.7,10.667652220331354
HP,Netbook,Windows,Intel,Intel Other,Standard,0,0,135.0942111925629,0,0,32,0,2,1.17,1.6,9.3180281773931
Asus,Notebook,Windows,Nvidia,Intel Core i7,Standard,0,0,100.45466986113651,0,500,0,0,4,2.2,2.5,10.555291769561691
Lenovo,2 in 1 Convertible,Windows,Intel,Intel Core i7,Full HD,1,1,157.3505121487356,128,0,0,0,4,1.8,2.5,10.433939317437297
Lenovo,2 in 1 Convertible,Windows,Intel,Intel Core i7,Quad HD+,1,1,202.37276851499232,512,0,0,0,16,1.3,2.5,11.288130550906788
Lenovo,Notebook,Windows,Intel,Intel Other,Standard,0,0,111.93520355955211,0,0,64,0,2,1.5,1.6,9.409355151711798
HP,Notebook,Windows,AMD,Intel Core i7,Standard,0,0,100.45466986113651,0,1024,0,0,6,2.19,2.5,10.614155346814062
